"Mass"	"Uniprot"	"ProteinNames"	"Symbol"	"Intensity.AROM_Rep1"	"Intensity.AROM_Rep2"	"Intensity.AROM_Rep3"	"Mean_arom"	"Median_arom"	"logFC"	"Pvalue_limma"
928.55933	"Q99KK2"	"N-acylneuraminate cytidylyltransferase"	"Cmas"	3436700	0	2223100	1886600	2223100	0.646476472267262	0.531532302803684
1006.4872	"Q60864"	"Stress-induced-phosphoprotein 1"	"Stip1"	34081000	7487000	19847000	20471666.6666667	19847000	0.275463092524227	0.794205695370114
1714.8625	"Q9EPB4"	"Apoptosis-associated speck-like protein containing a CARD"	"Pycard"	0	4555400	4746100	3100500	4555400	2.06208757276602	0.0538261010216589
1501.7929	"P24270"	"Catalase"	"Cat"	10448000	16421000	22836000	16568333.3333333	16421000	1.85312774419102	0.0751745422679126
842.48617	"P40142"	"Transketolase"	"Tkt"	17507000	19255000	37540000	24767333.3333333	19255000	1.02111197521541	0.322610287154579
2289.2005	"O70309"	"Integrin beta-5"	"Itgb5"	0	2203100	1362000	1188366.66666667	1362000	0.953052986416252	0.359847144909032
933.52837	"Q9DCJ9"	"N-acetylneuraminate lyase"	"Npl"	31947000	25245000	41866000	33019333.3333333	31947000	1.77697803174941	0.0870087604093773
2318.1213	"Q62261"	"Spectrin beta chain, non-erythrocytic 1"	"Sptbn1"	0	10911000	13557000	8156000	10911000	1.07498405967675	0.340028525976606
1602.7485	"Q91ZV0"	"Melanoma inhibitory activity protein 2;cTAGE family member 5"	"Mia2;Ctage5"	0	1528200	1297300	941833.333333333	1297300	0.307180945447793	0.768666197299211
1072.5764	"P07356"	"Annexin A2"	"Anxa2"	36787000	33730000	34166000	34894333.3333333	34166000	2.17773294551922	0.0397581957403428
1389.6736	"Q99PL5"	"Ribosome-binding protein 1"	"Rrbp1"	15383000	11900000	19569000	15617333.3333333	15383000	2.13848620116051	0.042883645752155
996.45863	"Q9D517"	"1-acyl-sn-glycerol-3-phosphate acyltransferase gamma"	"Agpat3"	0	2752500	6005300	2919266.66666667	2752500	0.923483994080077	0.374102647103542
777.4021	"Q62189"	"U1 small nuclear ribonucleoprotein A;U2 small nuclear ribonucleoprotein B"	"Snrpa;Snrpb2"	16890000	10565000	18945000	15466666.6666667	16890000	3.23462041591333	0.00439164225058453
801.43447	"P31428"	"Dipeptidase 1"	"Dpep1"	0	18174000	24240000	14138000	18174000	1.97180465504718	0.0781182985429237
1455.7722	"P80315"	"T-complex protein 1 subunit delta"	"Cct4"	286930000	47095000	68423000	134149333.333333	68423000	0.508395661175491	0.63224065674608
1215.6533	"Q8VEE4"	"Replication protein A 70 kDa DNA-binding subunit;Replication protein A 70 kDa DNA-binding subunit, N-terminally processed"	"Rpa1"	5997100	1761100	3060800	3606333.33333333	3060800	1.05030617483562	0.311618548839082
2216.0783	"P19096"	"Fatty acid synthase;[Acyl-carrier-protein] S-acetyltransferase;[Acyl-carrier-protein] S-malonyltransferase;3-oxoacyl-[acyl-carrier-protein] synthase;3-oxoacyl-[acyl-carrier-protein] reductase;3-hydroxyacyl-[acyl-carrier-protein] dehydratase;Enoyl-[acyl-carrier-protein] reductase;Oleoyl-[acyl-carrier-protein] hydrolase"	"Fasn"	18955000	14889000	12214000	15352666.6666667	14889000	1.22120379501066	0.23960517459404
967.39254	"P60824"	"Cold-inducible RNA-binding protein"	"Cirbp"	11131000	4728800	14326000	10061933.3333333	11131000	0.0378671104807647	0.970999065835525
2034.9932	"P21619"	"Lamin-B2"	"Lmnb2"	0	6246700	4177100	3474600	4177100	2.28734654328897	0.0359780182653652
1128.4757	"Q68FD5"	"Clathrin heavy chain 1"	"Cltc"	34829000	24165000	51482000	36825333.3333333	34829000	1.50792862050224	0.150955981362612
1051.4683	"P62702"	"40S ribosomal protein S4, X isoform"	"Rps4x"	11184000	6321800	13410000	10305266.6666667	11184000	3.29476929103645	0.00620519233077379
1217.6404	"P70372"	"ELAV-like protein 1"	"Elavl1"	24190000	8848000	18629000	17222333.3333333	18629000	0.382111408554489	0.712805672027848
1214.5164	"P09602"	"Non-histone chromosomal protein HMG-17"	"Hmgn2"	6634700	2277200	0	2970633.33333333	2277200	1.31285619417234	0.248196396594375
1292.5633	"E9PVA8"	""	"Gcn1l1"	4697500	2280200	2553300	3177000	2553300	1.10495686964052	0.288156785077065
1220.5309	"Q8VDJ3"	"Vigilin"	"Hdlbp"	2868800	2600300	6066200	3845100	2868800	2.17172390594421	0.0393267723840668
1405.6507	"Q9JIK5"	"Nucleolar RNA helicase 2"	"Ddx21"	0	1731800	2191600	1307800	1731800	0.822584473763215	0.43869409744421
1334.6466	"O35639"	"Annexin A3"	"Anxa3"	18467000	13767000	24999000	19077666.6666667	18467000	2.9230799164038	0.00611788648989263
961.52328	"P24270"	"Catalase"	"Cat"	11241000	9144700	17691000	12692233.3333333	11241000	1.51197594243007	0.146997833830431
1224.6099	"Q5XG69"	"Soluble lamin-associated protein of 75 kDa"	"Fam169a"	4299300	0	2146900	2148733.33333333	2146900	0.499623597507708	0.643656065019298
1787.7697	"Q61599"	"Rho GDP-dissociation inhibitor 2"	"Arhgdib"	29476000	22853000	12804000	21711000	22853000	2.69668880095586	0.0111156855446877
1810.02	"O35343"	"Importin subunit alpha-3"	"Kpna4"	42166000	7062100	11619000	20282366.6666667	11619000	0.653777490977881	0.551854606022798
1191.6037	"Q9WV54"	"Acid ceramidase;Acid ceramidase subunit alpha;Acid ceramidase subunit beta"	"Asah1"	33783000	28793000	20482000	27686000	28793000	3.28937938964023	0.00312543775634885
1755.7588	"Q99L45"	"Eukaryotic translation initiation factor 2 subunit 2"	"Eif2s2"	9449500	6676300	9120700	8415500	9120700	0.510537489502411	0.622026856522002
972.48762	"P04186"	"Complement factor B;Complement factor B Ba fragment;Complement factor B Bb fragment"	"Cfb"	6598900	10785000	11357000	9580300	10785000	2.43657531033868	0.0209925270234186
928.44028	"P85094"	"Isochorismatase domain-containing protein 2A, mitochondrial"	"Isoc2a"	9644700	794020	9161100	6533273.33333333	9161100	1.81004618081885	0.116793889266767
1690.7621	"Q9QZ82"	"Cholesterol side-chain cleavage enzyme, mitochondrial"	"Cyp11a1"	181490000	82168000	264340000	175999333.333333	181490000	3.66991600655912	0.0008671112104283
1364.701	"Q9QZE7"	"Translin-associated protein X"	"Tsnax"	7723900	4774100	8204100	6900700	7723900	0.363569608295475	0.723660998480669
999.48729	"P54869"	"Hydroxymethylglutaryl-CoA synthase, mitochondrial"	"Hmgcs2"	44229000	59337000	94591000	66052333.3333333	59337000	1.02203362811892	0.323400385414191
792.413	"P32507"	"Nectin-2"	"Pvrl2"	0	2085600	2749500	1611700	2085600	0.258669638876421	0.804837359766035
990.4618	"O88844"	"Isocitrate dehydrogenase [NADP] cytoplasmic"	"Idh1"	32125000	36474000	88849000	52482666.6666667	36474000	3.34337716873572	0.00417825499301015
1959.9174	"P17182"	"Alpha-enolase"	"Eno1"	175410000	115050000	168640000	153033333.333333	168640000	1.43064375129767	0.172125874748135
1321.6626	"P51660"	"Peroxisomal multifunctional enzyme type 2;(3R)-hydroxyacyl-CoA dehydrogenase;Enoyl-CoA hydratase 2"	"Hsd17b4"	23462000	16997000	26994000	22484333.3333333	23462000	1.23527412276868	0.232484377767204
1843.9945	"Q6PB66"	"Leucine-rich PPR motif-containing protein, mitochondrial"	"Lrpprc"	0	4048400	7106600	3718333.33333333	4048400	0.86406410646225	0.419653482543296
2160.0561	"Q6P1B1"	"Xaa-Pro aminopeptidase 1"	"Xpnpep1"	47583000	5314100	10981000	21292700	10981000	0.756035633607263	0.501502523245223
958.48723	"E9PY46"	""	"Ift140"	2363200	5557300	5476600	4465700	5476600	0.428665597627346	0.677336935112604
790.38949	"Q8R164"	"Valacyclovir hydrolase"	"Bphl"	0	1422800	4621800	2014866.66666667	1422800	1.186169511269	0.260473515202087
1676.8522	"Q9JKR6"	"Hypoxia up-regulated protein 1"	"Hyou1"	31638000	13921000	18360000	21306333.3333333	18360000	0.116959302180798	0.909876266322607
1534.8395	"Q9JKR6"	"Hypoxia up-regulated protein 1"	"Hyou1"	96986000	14959000	32271000	48072000	32271000	0.322208027001277	0.76409043774501
1088.623	"P84078"	"ADP-ribosylation factor 5;ADP-ribosylation factor 1;ADP-ribosylation factor 3"	"Arf5;Arf1;Arf3"	46924000	21337000	13840000	27367000	21337000	0.717314431218228	0.498458004923428
1585.7736	"P52480"	"Pyruvate kinase PKM"	"Pkm"	96547000	84541000	75106000	85398000	84541000	0.91586987822606	0.374076132025794
1682.8475	"F6ZDS4"	"Nucleoprotein TPR"	"Tpr"	4264700	3524500	4269300	4019500	4264700	1.48965058894048	0.153167308583512
1133.5353	"P62806"	"Histone H4"	"Hist1h4a"	355100000	155840000	405580000	305506666.666667	355100000	0.201665094891391	0.849694632776889
2395.0928	"P14824"	"Annexin A6"	"Anxa6"	15061000	5688200	0	6916400	5688200	1.6845753138679	0.121266839454817
1520.7372	"O55234"	"Proteasome subunit beta type-5"	"Psmb5"	62290000	28199000	30809000	40432666.6666667	30809000	0.550125158287817	0.593130125787653
988.42502	"P16381"	"ATP-dependent RNA helicase DDX3X;Putative ATP-dependent RNA helicase Pl10;ATP-dependent RNA helicase DDX3Y"	"Ddx3x;D1Pas1;Ddx3y"	8736600	5263500	12612000	8870700	8736600	0.456675166784599	0.657740616494041
3988.8216	"Q9JHI5"	"Isovaleryl-CoA dehydrogenase, mitochondrial"	"Ivd"	13123000	3758300	0	5627100	3758300	0.395368124424221	0.716843264290342
1032.5274	"Q9QUM9"	"Proteasome subunit alpha type-6"	"Psma6"	19286000	14527000	16136000	16649666.6666667	16136000	0.254497380864134	0.804168427093453
1903.6771	"P53996"	"Cellular nucleic acid-binding protein"	"Cnbp"	3246300	1834800	2127200	2402766.66666667	2127200	0.0621177071208202	0.951892542057638
877.35998	"Q76MZ3"	"Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A alpha isoform;Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A beta isoform"	"Ppp2r1a;Ppp2r1b"	10394000	4060800	10316000	8256933.33333333	10316000	1.37233067722527	0.195418286400293
1227.5554	"Q9DBG3"	"AP-1 complex subunit beta-1;AP-2 complex subunit beta"	"Ap1b1;Ap2b1"	26696000	14054000	19278000	20009333.3333333	19278000	0.855553001680112	0.410384311986546
1479.5871	"P16546"	"Spectrin alpha chain, non-erythrocytic 1"	"Sptan1"	5200700	3921900	4919800	4680800	4919800	1.98409711078698	0.0594154871995759
919.40693	"Q8K1M6"	"Dynamin-1-like protein"	"Dnm1l"	0	2255200	3269600	1841600	2255200	0.687569699952072	0.507136027697804
1575.7459	"Q8VEK3"	"Heterogeneous nuclear ribonucleoprotein U"	"Hnrnpu"	30641000	16185000	10247000	19024333.3333333	16185000	2.18541880798889	0.0536337735223726
926.37386	"O54962"	"Barrier-to-autointegration factor;Barrier-to-autointegration factor, N-terminally processed"	"Banf1"	34463000	15599000	26961000	25674333.3333333	26961000	0.46822290341024	0.650470707070559
3230.5165	"Q91VD9"	"NADH-ubiquinone oxidoreductase 75 kDa subunit, mitochondrial"	"Ndufs1"	13604000	3021900	3327700	6651200	3327700	0.0235704496457836	0.982494347794114
1190.4155	"P97447"	"Four and a half LIM domains protein 1"	"Fhl1"	2479200	1710100	2386100	2191800	2386100	0.301842631426267	0.768557874971701
1844.8039	"Q922Q1"	"Mitochondrial amidoxime reducing component 2"	"Marc2"	0	5362900	16845000	7402633.33333333	5362900	0.796670989978545	0.473321753691114
1816.776	"Q8BVU5"	"ADP-ribose pyrophosphatase, mitochondrial"	"Nudt9"	4304200	992110	2627300	2641203.33333333	2627300	0.246999925369976	0.814285061139945
1793.8328	"Q9DB29"	"Isoamyl acetate-hydrolyzing esterase 1 homolog"	"Iah1"	0	5891700	12471000	6120900	5891700	0.97643844454246	0.364097801487001
1903.7908	"Q8BMP6"	"Golgi resident protein GCP60"	"Acbd3"	0	4902800	3110200	2671000	3110200	0.557314938041072	0.601451225733535
1809.7696	"Q921H8"	"3-ketoacyl-CoA thiolase A, peroxisomal"	"Acaa1a"	6900600	3959900	12124000	7661500	6900600	2.03395208698577	0.0591881898516672
1055.347	"P54923"	"[Protein ADP-ribosylarginine] hydrolase"	"Adprh"	4282400	1613200	3168100	3021233.33333333	3168100	0.113474496557182	0.913202575503532
1301.5203	"P19096"	"Fatty acid synthase;[Acyl-carrier-protein] S-acetyltransferase;[Acyl-carrier-protein] S-malonyltransferase;3-oxoacyl-[acyl-carrier-protein] synthase;3-oxoacyl-[acyl-carrier-protein] reductase;3-hydroxyacyl-[acyl-carrier-protein] dehydratase;Enoyl-[acyl-carrier-protein] reductase;Oleoyl-[acyl-carrier-protein] hydrolase"	"Fasn"	7169200	5551500	4329100	5683266.66666667	5551500	1.03276035148556	0.318039219507774
1686.7268	"Q61147"	"Ceruloplasmin"	"Cp"	0	13372000	2422800	5264933.33333333	2422800	1.33147987720011	0.230099174836107
1318.5823	"O35643"	"AP-1 complex subunit beta-1"	"Ap1b1"	16150000	8784200	11571000	12168400	11571000	1.06300016574649	0.306638674846076
1645.777	"P62748"	"Hippocalcin-like protein 1"	"Hpcal1"	13347000	4567100	0	5971366.66666667	4567100	1.54163976022211	0.162927013672606
2363.074	"Q9D964"	"Glycine amidinotransferase, mitochondrial"	"Gatm"	0	9913100	14561000	8158033.33333333	9913100	1.71454399280644	0.129538398563523
984.44471	"Q62318"	"Transcription intermediary factor 1-beta"	"Trim28"	13951000	2486200	16924000	11120400	13951000	1.10489100431296	0.306751442162166
1816.7309	"Q6GQT9"	"Nodal modulator 1"	"Nomo1"	2547800	2207700	0	1585166.66666667	2207700	0.510579895300362	0.63021835261557
763.32829	"Q5SWU9"	"Acetyl-CoA carboxylase 1;Biotin carboxylase;Methylcrotonoyl-CoA carboxylase subunit alpha, mitochondrial"	"Acaca;Mccc1"	2852600	2273200	0	1708600	2273200	0.426953055413052	0.685775660588547
2781.3426	"P09411"	"Phosphoglycerate kinase 1"	"Pgk1"	0	17469000	15424000	10964333.3333333	15424000	0.913056323555399	0.427437561822153
1642.6716	"Q9D1C8"	"Vacuolar protein sorting-associated protein 28 homolog"	"Vps28"	0	1485400	1941300	1142233.33333333	1485400	0.548796185375698	0.593419978653945
979.44332	"P70168"	"Importin subunit beta-1"	"Kpnb1"	5821100	3784100	5385800	4997000	5385800	0.484864257363224	0.638637590763711
804.40514	"P63038"	"60 kDa heat shock protein, mitochondrial"	"Hspd1"	95086000	34383000	93576000	74348333.3333333	93576000	2.29755663614008	0.0319370563974726
2042.9181	"Q9DCL9"	"Multifunctional protein ADE2;Phosphoribosylaminoimidazole-succinocarboxamide synthase;Phosphoribosylaminoimidazole carboxylase"	"Paics"	6527900	2873300	1949600	3783600	2873300	1.38665156300819	0.183020656612926
1778.7815	"P60710"	"Actin, cytoplasmic 1;Actin, cytoplasmic 1, N-terminally processed"	"Actb"	31177000	16796000	39806000	29259666.6666667	31177000	1.99639185324077	0.0582349950698756
859.40356	"Q02788"	"Collagen alpha-2(VI) chain"	"Col6a2"	13838000	25359000	53568000	30921666.6666667	25359000	4.18731701409154	0.000280631544887842
1342.6001	"Q8C5P7"	"Testis development-related protein"	"Tdrp"	2564000	2846600	0	1803533.33333333	2564000	0.373259031099642	0.723607816068821
2238.9951	"Q62261"	"Spectrin beta chain, non-erythrocytic 1"	"Sptbn1"	0	8980500	2775200	3918566.66666667	2775200	1.60592181680185	0.132540443800936
1538.6824	"Q61941"	"NAD(P) transhydrogenase, mitochondrial"	"Nnt"	11554000	6031600	5013500	7533033.33333333	6031600	1.28986546527611	0.217553564673074
1137.4938	"Q61247"	"Alpha-2-antiplasmin"	"Serpinf2"	8668700	15238000	5612500	9839733.33333333	8668700	2.35767511206226	0.024832642617027
2284.1376	"P46935"	"E3 ubiquitin-protein ligase NEDD4"	"Nedd4"	0	4899900	9031300	4643733.33333333	4899900	1.64694619000002	0.135074321152792
1055.4924	"P70274"	"Selenoprotein P"	"Sepp1"	0	4404200	2502900	2302366.66666667	2502900	1.65085259648928	0.118720457701481
1730.7536	"P50516"	"V-type proton ATPase catalytic subunit A"	"Atp6v1a"	24880000	10668000	19985000	18511000	19985000	1.77668678195465	0.0916077180515668
910.36684	"Q9CQA3"	"Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial"	"Sdhb"	15279000	6847900	13924000	12016966.6666667	13924000	0.964836032734349	0.356077010401561
1190.539	"Q6PB66"	"Leucine-rich PPR motif-containing protein, mitochondrial"	"Lrpprc"	5546600	1511700	2426200	3161500	2426200	1.12585899052936	0.287490996877978
977.40502	"Q3UJB9"	"Enhancer of mRNA-decapping protein 4"	"Edc4"	1265400	476610	0	580670	476610	1.13094109161483	0.275523285216152
1364.6725	"Q9CQI6"	"Coactosin-like protein"	"Cotl1"	11013000	14160000	1391900	8854966.66666667	11013000	0.91491714794589	0.390574559091587
1412.5436	"Q9Z2N8"	"Actin-like protein 6A"	"Actl6a"	3442600	1343400	1684400	2156800	1684400	0.961690204555524	0.374153050495226
1424.6208	"P26443"	"Glutamate dehydrogenase 1, mitochondrial"	"Glud1"	25060000	17913000	29752000	24241666.6666667	25060000	2.3267694910304	0.0273646106266873
1355.647	"Q9CQH7"	"Transcription factor BTF3 homolog 4"	"Btf3l4"	32267000	12266000	24187000	22906666.6666667	24187000	0.656193121222505	0.526629138629276
2169.0477	"Q8CIG8"	"Protein arginine N-methyltransferase 5"	"Prmt5"	0	2705000	6055600	2920200	2705000	0.547287325325859	0.600624570642339
2134.043	"O55201"	"Transcription elongation factor SPT5"	"Supt5h"	6995100	2257000	3055500	4102533.33333333	3055500	1.38223900504524	0.182992984358653
962.4379	"P38647"	"Stress-70 protein, mitochondrial"	"Hspa9"	23050000	14002000	19313000	18788333.3333333	19313000	1.0580534607695	0.308839978569483
831.39741	"P09055"	"Integrin beta-1"	"Itgb1"	3878500	4072500	4516200	4155733.33333333	4072500	1.65203455247029	0.111211634872034
1170.6608	"Q9D8Y1"	"Transmembrane protein 126A"	"Tmem126a"	1641900	0	1091400	911100	1091400	0.283307460108754	0.785144648853731
1358.6929	"P50518"	"V-type proton ATPase subunit E 1"	"Atp6v1e1"	4461500	0	1716500	2059333.33333333	1716500	0.23245181574087	0.837258163688933
1034.5397	"Q99K85"	"Phosphoserine aminotransferase"	"Psat1"	1449200	4221600	3932400	3201066.66666667	3932400	0.729147010532268	0.484525655725508
1420.6318	"Q3URD3"	"Sarcolemmal membrane-associated protein"	"Slmap"	0	4920700	2916000	2612233.33333333	2916000	0.992991055664945	0.352430497938206
1066.4753	"P11031"	"Activated RNA polymerase II transcriptional coactivator p15"	"Sub1"	20234000	10574000	19843000	16883666.6666667	19843000	0.846768035962569	0.414992217290449
2537.1203	"P07724"	"Serum albumin"	"Alb"	259520000	360960000	74747000	231742333.333333	259520000	2.31713766598357	0.0290805263198346
1543.6638	"Q6A4J8"	"Ubiquitin carboxyl-terminal hydrolase 7"	"Usp7"	0	2402500	1614400	1338966.66666667	1614400	0.0651195391919403	0.950232819203709
2844.2991	"P01868"	"Ig gamma-1 chain C region secreted form;Ig gamma-1 chain C region, membrane-bound form"	"Ighg1"	102870000	89560000	2619500	65016500	89560000	3.77891433335439	0.0019707459326073
3008.3807	"Q99PU5"	"Long-chain-fatty-acid--CoA ligase ACSBG1"	"Acsbg1"	20513000	14692000	7342800	14182600	14692000	0.42390565704366	0.68282976175554
914.44576	"Q921G7"	"Electron transfer flavoprotein-ubiquinone oxidoreductase, mitochondrial"	"Etfdh"	0	5317700	13505000	6274233.33333333	5317700	1.52471586817357	0.167049991443859
762.35482	"P14152"	"Malate dehydrogenase, cytoplasmic"	"Mdh1"	18387000	20178000	29851000	22805333.3333333	20178000	0.974507574766635	0.339968124508556
1020.4247	"P35564"	"Calnexin"	"Canx"	31337000	8980500	9472100	16596533.3333333	9472100	0.717451434298632	0.50381539598399
1764.8166	"Q9D1Q6"	"Endoplasmic reticulum resident protein 44"	"Erp44"	17208000	9742800	16271000	14407266.6666667	16271000	1.10598907846665	0.300694171262803
1300.5783	"Q9D855"	"Cytochrome b-c1 complex subunit 7"	"Uqcrb"	37031000	18362000	37992000	31128333.3333333	37031000	0.803663993139593	0.440228174946623
1460.7048	"P29391"	"Ferritin light chain 1;Ferritin light chain 2"	"Ftl1;Ftl2"	33802000	30697000	35412000	33303666.6666667	33802000	4.30813973388284	0.00013780537714647
1052.4775	"Q6PD26"	"GPI transamidase component PIG-S"	"Pigs"	3083300	1670000	2098000	2283766.66666667	2098000	0.703425112967905	0.497210540698718
1652.8006	"O89051"	"Integral membrane protein 2B;BRI2, membrane form;BRI2 intracellular domain;BRI2C, soluble form;Bri23 peptide"	"Itm2b"	2450600	1495500	1259500	1735200	1495500	0.369495260492752	0.716687436412056
820.32391	"Q8K310"	"Matrin-3"	"Matr3"	6917200	1848200	4426700	4397366.66666667	4426700	0.970003792018099	0.372831440076319
2116.9194	"P09528"	"Ferritin heavy chain;Ferritin heavy chain, N-terminally processed"	"Fth1"	58200000	27302000	64067000	49856333.3333333	58200000	4.8671317708009	2.75288459017816e-05
813.36572	"Q9EPK7"	"Exportin-7"	"Xpo7"	0	1485500	1128200	871233.333333333	1128200	0.796647147693616	0.438277639924147
1239.4979	"Q8VBW6"	"NEDD8-activating enzyme E1 regulatory subunit"	"Nae1"	13466000	4313800	12174000	9984600	12174000	0.731197927687873	0.48428238743673
2750.2128	"P26645"	"Myristoylated alanine-rich C-kinase substrate"	"Marcks"	12925000	5366400	0	6097133.33333333	5366400	1.07866770591825	0.312919982477913
1443.6478	"P26645"	"Myristoylated alanine-rich C-kinase substrate"	"Marcks"	32587000	23611000	25291000	27163000	25291000	3.11704710233108	0.00941252779299484
1549.7121	"Q921T2"	"Torsin-1A-interacting protein 1"	"Tor1aip1"	1796800	5087400	5608100	4164100	5087400	0.565575713337342	0.586852957249725
1627.7954	"Q99PU5"	"Long-chain-fatty-acid--CoA ligase ACSBG1"	"Acsbg1"	44706000	39996000	80077000	54926333.3333333	44706000	1.01040968407078	0.33637541328283
1077.5706	"P97479"	"Unconventional myosin-VIIa"	"Myo7a"	6174800	2994300	0	3056366.66666667	2994300	1.96163870619854	0.086740618338001
903.37563	"Q76MZ3"	"Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A alpha isoform;Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A beta isoform"	"Ppp2r1a;Ppp2r1b"	13139000	2871100	9285100	8431733.33333333	9285100	1.24345693269467	0.250145781025151
1764.8782	"Q9DCM2"	"Glutathione S-transferase kappa 1"	"Gstk1"	3998200	2512300	4827500	3779333.33333333	3998200	1.16524485236997	0.269549539829232
793.36063	"Q3TUU5"	"Barrier-to-autointegration factor;Barrier-to-autointegration factor, N-terminally processed;Testis-expressed sequence 30 protein"	"Banf1;Tex30"	4572700	2406600	5008900	3996066.66666667	4572700	0.94577517900122	0.367697592679005
1349.6616	"O54962"	"Barrier-to-autointegration factor;Barrier-to-autointegration factor, N-terminally processed"	"Banf1"	5246400	2089200	1312800	2882800	2089200	0.0686620937834542	0.947537312186959
892.39266	"Q9DBG3"	"AP-1 complex subunit beta-1;AP-2 complex subunit beta"	"Ap1b1;Ap2b1"	9976100	6942000	6514200	7810766.66666667	6942000	2.46601276989786	0.0259635727103229
1258.6115	"Q9CZ30"	"Obg-like ATPase 1"	"Ola1"	4995800	1999200	0	2331666.66666667	1999200	0.173571834995229	0.873591820688767
880.37153	"Q99MR6"	"Serrate RNA effector molecule homolog"	"Srrt"	2496600	2345800	0	1614133.33333333	2345800	0.280383701462753	0.788469376331836
1690.6999	"Q8BVY0"	"Ribosomal L1 domain-containing protein 1"	"Rsl1d1"	0	1565800	1371500	979100	1371500	0.987622604752828	0.353811895162377
983.46001	"Q02053"	"Ubiquitin-like modifier-activating enzyme 1;Ubiquitin-like modifier-activating enzyme 1 Y"	"Uba1;Uba1y"	20418000	16775000	27097000	21430000	20418000	1.29841314228472	0.213523810337305
1312.5241	"Q9QYB1"	"Chloride intracellular channel protein 4"	"Clic4"	8046600	7931100	9502600	8493433.33333333	8046600	1.07494322521051	0.297646702285499
997.45051	"P48962"	"ADP/ATP translocase 1"	"Slc25a4"	29340000	20452000	34171000	27987666.6666667	29340000	1.15500267582805	0.268885354657507
1382.6024	"P97429"	"Annexin A4"	"Anxa4"	19280000	10905000	25160000	18448333.3333333	19280000	3.82579495011156	0.000548770569640468
1402.694	"Q9JLJ2"	"4-trimethylaminobutyraldehyde dehydrogenase"	"Aldh9a1"	15792000	14894000	4452700	11712900	14894000	0.465285372978963	0.654784224979791
875.42363	"P32921"	"Tryptophan--tRNA ligase, cytoplasmic;T1-TrpRS;T2-TrpRS"	"Wars"	0	2006200	1957500	1321233.33333333	1957500	0.873586427409877	0.404573609333479
1469.7613	"P62908"	"40S ribosomal protein S3"	"Rps3"	55589000	29822000	38353000	41254666.6666667	38353000	1.35127607535844	0.197974265151404
1075.5033	"P10852"	"4F2 cell-surface antigen heavy chain"	"Slc3a2"	18249000	15667000	24576000	19497333.3333333	18249000	0.278477771063496	0.788377102109686
1163.5095	"Q9WV80"	"Sorting nexin-1"	"Snx1"	0	4250500	2922600	2391033.33333333	2922600	1.28231305337907	0.211688255791053
2144.0096	"Q61937"	"Nucleophosmin"	"Npm1"	115460000	71578000	38434000	75157333.3333333	71578000	0.519200381283964	0.618024646044829
2883.5077	"P51410"	"60S ribosomal protein L9"	"Rpl9"	0	21229000	8013000	9747333.33333333	8013000	0.497048156272238	0.675214541296632
979.52261	"Q8K1J6"	"CCA tRNA nucleotidyltransferase 1, mitochondrial"	"Trnt1"	5421700	3054100	5225400	4567066.66666667	5225400	1.95981578707095	0.0629141339139217
1032.5314	"Q9Z1W9"	"Serine/threonine-protein kinase OSR1;STE20/SPS1-related proline-alanine-rich protein kinase"	"Oxsr1;Stk39"	6851100	4599500	3080300	4843633.33333333	4599500	0.216914770371781	0.833982972303378
900.46649	"Q3UMT1"	"Protein phosphatase 1 regulatory subunit 12C"	"Ppp1r12c"	0	10212000	23324000	11178666.6666667	10212000	1.54420291927701	0.198136019409494
1678.7798	"Q9CWS0"	"N(G),N(G)-dimethylarginine dimethylaminohydrolase 1"	"Ddah1"	13644000	7881000	3671500	8398833.33333333	7881000	0.194953621240617	0.851852325750054
1284.5946	"Q8CI75"	"DIS3-like exonuclease 2"	"Dis3l2"	0	992860	1600000	864286.666666667	992860	0.521259422135164	0.613754282749538
1344.6595	"Q8BK64"	"Activator of 90 kDa heat shock protein ATPase homolog 1"	"Ahsa1"	13092000	4681700	7134200	8302633.33333333	7134200	0.860680921118097	0.410931518512777
1589.7726	"Q3THK7"	"GMP synthase [glutamine-hydrolyzing]"	"Gmps"	24691000	5614600	5793000	12032866.6666667	5793000	0.157149789922937	0.884335276725374
1307.567	"Q8BHN3"	"Neutral alpha-glucosidase AB"	"Ganab"	1505700	5045400	4693500	3748200	4693500	0.0382836553922219	0.971036762659307
1862.8509	"Q91V92"	"ATP-citrate synthase"	"Acly"	12758000	4237500	10666000	9220500	10666000	1.15717024662755	0.27190050341753
1223.5095	"P54775"	"26S protease regulatory subunit 6B"	"Psmc4"	4288300	1146800	3075600	2836900	3075600	0.907918444120271	0.398117667238588
1975.8607	"P10518"	"Delta-aminolevulinic acid dehydratase"	"Alad"	42408000	33462000	19744000	31871333.3333333	33462000	0.865840017057658	0.401886980857195
1263.6095	"Q6ZWX6"	"Eukaryotic translation initiation factor 2 subunit 1"	"Eif2s1"	14842000	8784900	7760600	10462500	8784900	2.10797217709224	0.0533787088489133
1259.5994	"Q2TPA8"	"Hydroxysteroid dehydrogenase-like protein 2"	"Hsdl2"	0	1562500	2621700	1394733.33333333	1562500	0.38569770319732	0.716866884449957
